Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Churn_UM
1,16.0,1,1,14.0,4,0,3.0,3,2,3,1,5,0,14.0,1.0,1,2.0,3,0
1,0.0,1,3,10.0,2,0,3.0,4,2,1,2,2,0,11.0,0.0,1,3.0,3,0
1,10.0,0,1,31.0,1,0,3.0,3,2,3,1,4,0,15.0,4.0,1,7.0,3,0
1,12.0,0,1,6.0,2,1,2.0,3,4,3,1,2,0,14.0,0.0,1,6.0,3,0
1,3.0,1,3,18.0,0,0,2.0,3,2,3,2,1,1,11.0,3.0,1,4.0,3,0
1,1.0,1,1,23.0,1,1,3.0,3,2,5,1,2,1,12.0,0.0,1,8.0,3,0
0,0.0,1,1,9.0,1,1,3.0,3,3,5,1,6,1,13.0,1.0,1,2.0,3,1
1,25.0,1,1,9.0,1,1,2.0,4,0,3,1,3,0,14.0,1.0,1,4.0,3,0
1,25.0,1,1,10.0,2,0,1.0,3,1,1,1,3,1,13.0,0.0,1,4.0,3,0
1,15.0,0,1,35.0,2,0,3.0,3,2,3,1,3,1,11.0,1.0,1,2.0,3,0
1,3.0,1,1,8.0,2,0,2.0,5,2,1,2,3,1,20.0,1.0,1,2.0,3,0
1,30.0,1,1,13.0,2,0,2.0,3,4,5,1,6,1,15.0,1.0,1,10.0,3,0
1,19.0,1,1,24.0,1,0,2.0,3,2,3,1,3,1,14.0,1.0,1,8.0,3,0
1,15.0,0,1,34.0,0,0,2.0,4,2,1,1,1,1,11.0,0.0,1,4.0,3,0
0,0.0,1,3,6.0,0,0,3.0,3,3,4,2,2,0,16.0,0.0,1,4.0,3,1
1,13.0,1,3,8.0,2,0,3.0,3,4,3,1,1,1,14.0,0.0,1,12.0,3,0
1,3.0,0,3,28.0,4,0,3.0,3,0,5,1,1,1,11.0,3.0,1,8.0,3,0
1,30.0,1,3,35.0,3,1,2.0,4,1,1,1,4,1,12.0,1.0,1,0.0,3,0
1,23.0,1,1,35.0,2,1,2.0,4,1,3,1,1,1,15.0,0.0,1,7.0,3,0
1,30.0,0,3,34.0,3,0,3.0,4,0,5,1,5,1,19.0,3.0,1,11.0,3,0
1,20.0,1,1,8.0,1,0,3.0,3,2,1,1,6,1,13.0,0.0,1,4.0,3,0
1,19.0,1,1,8.0,2,1,2.0,3,1,3,1,7,1,13.0,0.0,1,1.0,3,0
1,8.0,1,1,28.0,2,1,2.0,5,3,3,2,1,1,15.0,1.0,1,3.0,3,0
1,27.0,1,1,5.0,2,0,2.0,3,2,3,2,8,1,11.0,0.0,1,0.0,3,0
1,5.0,1,3,16.0,3,0,3.0,4,0,1,1,3,0,19.0,0.0,1,2.0,3,0
1,4.0,1,1,15.0,2,1,2.0,3,0,4,1,2,1,25.0,0.0,1,8.0,3,0
0,0.0,1,1,21.0,1,1,2.0,3,0,3,1,8,0,12.0,3.0,1,7.0,3,1
0,0.0,1,1,16.0,1,1,2.0,5,3,1,1,8,1,13.0,0.0,1,3.0,3,1
1,8.0,1,1,22.0,2,1,3.0,3,0,3,1,5,0,12.0,0.0,1,0.0,3,0
0,0.0,0,1,26.0,2,1,3.0,3,0,3,1,4,1,12.0,1.0,1,0.0,3,1
0,0.0,0,2,29.0,4,0,2.0,3,0,5,1,10,0,15.0,1.0,1,2.0,3,1
1,9.0,0,3,16.0,1,1,2.0,3,0,1,2,2,1,14.0,8.0,1,7.0,3,0
0,0.0,0,1,10.0,0,1,3.0,4,3,3,2,6,1,16.0,0.0,1,2.0,3,1
1,21.0,1,3,8.0,3,0,2.0,3,2,1,1,3,1,14.0,6.0,1,7.0,3,0
1,28.0,1,3,24.0,2,0,2.0,3,1,4,2,4,1,23.0,0.0,1,8.0,3,0
1,14.0,0,3,16.0,2,1,2.0,3,2,1,2,8,1,14.0,0.0,1,10.0,3,0
1,8.0,1,3,6.0,3,1,2.0,3,2,3,1,10,1,11.0,0.0,1,9.0,3,0
1,13.0,1,1,12.0,2,0,3.0,3,1,3,2,8,1,15.0,4.0,1,13.0,3,0
1,12.0,0,1,14.0,2,0,2.0,3,3,3,1,2,1,11.0,1.0,1,7.0,3,0
1,4.0,1,3,8.0,2,1,3.0,3,2,1,2,5,0,13.0,1.0,1,5.0,3,0
1,15.0,1,1,30.0,1,1,2.0,3,0,5,1,2,0,21.0,5.0,1,8.0,3,0
1,18.0,1,3,8.0,4,1,3.0,3,2,4,1,1,1,19.0,3.0,1,7.0,3,0
1,2.0,1,1,25.0,0,1,2.0,3,2,1,1,5,1,12.0,1.0,1,2.0,3,0
1,14.0,0,1,8.0,4,0,3.0,4,2,3,2,3,0,17.0,0.0,1,7.0,3,0
1,0.0,1,3,35.0,1,1,2.0,3,2,3,1,6,1,12.0,0.0,1,0.0,3,0
1,8.0,1,3,6.0,1,0,3.0,3,2,3,2,2,1,16.0,1.0,1,3.0,3,0
1,10.0,1,1,6.0,0,0,2.0,3,0,1,2,5,1,17.0,1.0,1,2.0,3,0
1,19.0,0,1,24.0,1,0,2.0,3,0,3,1,6,1,11.0,0.0,1,2.0,3,0
1,14.0,1,3,8.0,2,0,3.0,3,1,5,1,8,1,16.0,0.0,1,8.0,3,0
1,10.0,0,3,15.0,1,1,3.0,3,0,4,1,2,1,13.0,1.0,1,7.0,3,0
1,25.0,1,1,12.0,0,1,3.0,3,2,5,1,4,0,12.0,2.0,1,9.0,3,0
1,11.0,1,1,16.0,1,0,3.0,3,2,3,1,4,1,19.0,0.0,1,0.0,3,0
1,10.0,1,1,6.0,2,0,3.0,3,2,4,1,7,1,12.0,4.0,1,3.0,3,0
1,22.0,1,1,24.0,2,1,2.0,4,4,3,1,2,0,15.0,1.0,1,9.0,3,0
1,0.0,1,3,34.0,3,1,3.0,3,2,4,1,2,1,20.0,0.0,1,4.0,3,0
1,23.0,0,2,9.0,1,1,3.0,3,4,4,1,2,1,11.0,0.0,1,7.0,3,0
1,7.0,1,1,6.0,2,1,2.0,4,3,1,1,2,0,13.0,1.0,1,3.0,3,0
0,0.0,1,3,19.0,1,1,2.0,3,2,5,1,3,1,17.0,0.0,1,2.0,3,1
1,8.0,1,1,31.0,4,1,2.0,4,2,1,2,5,1,14.0,1.0,1,2.0,3,0
1,10.0,1,3,8.0,3,1,3.0,3,2,3,1,5,0,11.0,0.0,1,0.0,3,0
1,15.0,1,1,8.0,2,0,2.0,3,2,1,1,2,1,13.0,0.0,1,2.0,3,0
1,16.0,1,1,12.0,4,1,2.0,4,1,1,1,5,0,14.0,0.0,1,0.0,3,0
1,16.0,0,1,15.0,1,1,3.0,3,2,3,1,4,0,13.0,1.0,1,7.0,3,0
1,21.0,1,1,6.0,2,0,2.0,4,1,5,1,8,1,11.0,0.0,1,2.0,3,0
1,17.0,1,2,6.0,2,0,2.0,4,2,3,2,5,1,11.0,1.0,1,2.0,3,0
1,0.0,1,3,28.0,0,1,2.0,3,3,3,2,2,1,11.0,0.0,1,2.0,3,0
1,17.0,1,1,9.0,4,1,2.0,3,4,1,1,5,0,15.0,0.0,1,1.0,3,0
1,6.0,1,3,14.0,3,1,2.0,3,2,3,1,1,1,12.0,0.0,1,2.0,3,0
1,5.0,1,1,15.0,2,0,3.0,3,2,1,1,2,0,12.0,1.0,1,5.0,3,0
1,26.0,1,3,6.0,1,0,2.0,3,2,5,2,8,1,20.0,4.0,1,10.0,3,0
0,8.0,0,3,32.0,2,0,3.0,3,2,5,1,3,1,14.0,0.0,1,0.0,3,1
1,0.0,1,1,12.0,2,0,3.0,3,3,1,1,2,0,13.0,0.0,1,2.0,3,0
1,10.0,1,1,9.0,4,1,2.0,3,0,3,1,2,1,15.0,7.0,1,8.0,3,0
1,2.0,1,3,9.0,1,0,3.0,3,2,3,1,2,1,14.0,0.0,1,2.0,3,0
1,8.0,1,1,12.0,2,1,2.0,5,2,1,2,2,1,13.0,0.0,1,8.0,3,0
1,6.0,0,1,12.0,2,1,1.0,3,2,1,1,4,1,23.0,3.0,1,7.0,3,0
1,27.0,1,2,25.0,1,1,2.0,3,0,4,1,3,1,15.0,2.0,1,1.0,3,0
1,9.0,1,1,15.0,1,1,2.0,4,2,4,1,3,0,11.0,0.0,1,2.0,3,0
0,0.0,1,1,16.0,1,1,2.0,3,3,3,2,2,0,11.0,1.0,1,1.0,3,1
0,0.0,0,1,9.0,2,1,3.0,3,3,5,2,2,0,11.0,5.0,1,7.0,3,1
1,11.0,1,3,13.0,3,0,2.0,4,2,1,2,1,1,20.0,1.0,1,5.0,3,0
1,7.0,1,1,15.0,1,0,2.0,4,0,4,2,2,1,14.0,4.0,1,7.0,3,0
0,0.0,1,3,9.0,2,0,3.0,3,2,3,2,10,1,14.0,1.0,1,0.0,3,1
1,12.0,1,1,8.0,0,0,3.0,4,2,3,2,2,1,11.0,1.0,1,10.0,3,0
1,5.0,1,3,16.0,3,1,2.0,3,2,1,2,2,1,12.0,1.0,1,8.0,3,0
0,13.0,0,3,14.0,0,1,2.0,3,2,3,1,4,0,14.0,0.0,1,3.0,3,1
1,0.0,1,1,6.0,2,0,3.0,3,0,5,1,2,1,11.0,0.0,1,7.0,3,0
1,20.0,1,3,20.0,3,1,2.0,3,2,5,2,3,1,12.0,1.0,1,7.0,3,0
1,13.0,0,3,11.0,2,1,2.0,4,0,5,1,6,0,21.0,0.0,1,12.0,3,0
1,14.0,1,2,16.0,4,1,3.0,4,4,1,1,4,1,15.0,0.0,1,6.0,3,0
1,30.0,1,3,22.0,3,1,2.0,3,2,5,2,9,1,14.0,2.0,1,2.0,3,0
1,0.0,0,1,16.0,2,1,2.0,3,0,5,1,2,1,21.0,0.0,1,7.0,3,0
1,14.0,1,2,6.0,4,1,2.0,4,4,3,1,2,1,12.0,0.0,1,10.0,3,0
1,23.0,1,3,14.0,3,1,2.0,3,3,4,1,8,1,15.0,0.0,1,2.0,3,0
1,11.0,1,1,6.0,2,0,2.0,3,0,3,2,5,0,14.0,0.0,1,0.0,3,0
1,17.0,0,1,30.0,1,1,2.0,5,3,3,2,3,1,14.0,0.0,1,4.0,3,0
1,20.0,0,3,9.0,1,0,2.0,3,1,3,1,10,0,12.0,1.0,1,13.0,3,0
1,3.0,1,3,33.0,3,1,3.0,3,2,1,1,8,1,23.0,2.0,1,7.0,3,0
1,16.0,0,3,21.0,2,1,2.0,4,2,1,1,4,1,18.0,1.0,1,2.0,3,0
1,7.0,1,1,14.0,1,0,3.0,3,2,3,2,4,1,11.0,0.0,1,3.0,3,0
1,0.0,1,1,13.0,1,0,2.0,4,2,5,2,9,1,19.0,1.0,1,7.0,3,0
1,8.0,0,1,8.0,2,0,3.0,3,2,5,1,3,1,11.0,1.0,1,0.0,3,0
1,5.0,0,1,30.0,2,1,3.0,3,2,1,1,2,1,15.0,1.0,1,7.0,3,0
1,7.0,1,1,14.0,2,0,2.0,3,2,5,1,4,1,14.0,1.0,1,0.0,3,0
1,25.0,1,3,9.0,3,1,2.0,4,1,5,1,2,1,11.0,0.0,1,16.0,3,0
1,0.0,1,3,32.0,1,0,2.0,3,2,1,2,2,1,23.0,0.0,1,4.0,3,0
1,18.0,1,3,8.0,0,1,2.0,5,2,3,2,1,1,13.0,1.0,1,1.0,3,0
1,7.0,1,3,8.0,4,1,2.0,3,2,1,2,2,1,22.0,0.0,1,4.0,3,0
0,18.0,1,1,8.0,1,1,3.0,3,4,5,1,6,0,15.0,1.0,1,4.0,3,1
1,9.0,0,3,14.0,2,1,3.0,4,0,5,2,2,1,15.0,0.0,1,9.0,3,0
1,25.0,0,1,25.0,1,1,2.0,3,3,1,1,1,1,18.0,1.0,1,2.0,3,0
1,0.0,0,1,6.0,2,0,3.0,5,3,1,1,4,1,14.0,2.0,1,0.0,3,0
1,2.0,1,1,33.0,1,0,3.0,3,2,3,1,5,1,12.0,0.0,1,1.0,3,0
0,0.0,1,3,14.0,0,1,2.0,4,2,5,2,7,1,17.0,0.0,1,2.0,3,1
1,27.0,1,1,25.0,1,0,3.0,3,2,5,1,10,0,11.0,0.0,1,4.0,3,0
1,0.0,0,3,14.0,3,1,2.0,3,2,1,1,1,1,19.0,1.0,1,1.0,3,0
1,7.0,1,1,8.0,1,0,2.0,4,3,5,2,2,1,11.0,1.0,1,3.0,3,0
1,3.0,1,1,6.0,2,1,2.0,5,3,3,1,4,1,21.0,1.0,1,2.0,3,0
1,7.0,1,3,14.0,2,0,3.0,3,2,5,1,6,1,17.0,1.0,1,2.0,3,0
1,15.0,0,1,14.0,2,1,3.0,3,4,1,1,2,1,13.0,0.0,1,9.0,3,0
1,23.0,1,1,8.0,1,1,3.0,3,1,3,1,6,1,16.0,0.0,1,3.0,3,0
0,0.0,1,3,22.0,3,0,3.0,3,2,5,2,6,1,15.0,1.0,1,2.0,3,1
1,20.0,1,1,8.0,4,0,2.0,3,1,1,1,2,0,11.0,0.0,1,0.0,3,0
1,9.0,1,1,6.0,4,0,2.0,3,2,4,1,1,1,15.0,1.0,1,5.0,3,0
0,20.0,1,1,8.0,2,1,2.0,3,4,4,2,8,0,15.0,7.0,1,8.0,3,1
1,15.0,1,1,6.0,2,0,2.0,4,2,1,1,10,0,13.0,0.0,1,2.0,3,0
0,0.0,1,1,8.0,1,1,2.0,3,3,3,2,7,1,17.0,2.0,1,1.0,3,1
1,5.0,1,1,10.0,2,0,3.0,4,2,3,1,2,1,12.0,5.0,1,8.0,3,0
1,13.0,0,1,22.0,1,1,2.0,4,2,3,2,7,1,14.0,0.0,1,0.0,3,0
1,3.0,1,1,8.0,1,0,2.0,4,2,1,2,6,0,24.0,1.0,1,0.0,3,0
1,15.0,1,1,35.0,2,1,3.0,3,2,4,1,2,1,13.0,5.0,1,8.0,3,0
0,12.0,1,3,17.0,3,0,2.0,3,0,1,1,2,1,18.0,0.0,1,7.0,3,1
0,18.0,1,3,8.0,1,1,2.0,3,2,1,2,5,1,16.0,1.0,1,3.0,3,1
1,16.0,1,1,20.0,2,1,3.0,3,1,5,1,7,1,24.0,0.0,1,0.0,3,0
1,8.0,1,1,13.0,4,1,2.0,3,0,3,2,4,1,21.0,0.0,1,6.0,3,0
1,1.0,1,3,8.0,3,0,2.0,3,2,4,1,2,0,20.0,6.0,1,5.0,3,0
1,7.0,1,2,9.0,4,1,2.0,3,3,1,1,1,1,19.0,1.0,1,2.0,3,0
1,17.0,1,1,10.0,1,1,2.0,3,2,4,2,10,1,12.0,1.0,1,3.0,3,0
1,9.0,1,3,6.0,2,1,2.0,3,2,1,1,2,0,14.0,3.0,1,11.0,3,0
1,5.0,1,3,19.0,2,1,3.0,3,2,1,1,3,1,11.0,0.0,1,3.0,3,0
1,3.0,0,1,11.0,2,1,3.0,4,3,1,1,10,1,12.0,0.0,1,3.0,3,0
1,18.0,1,3,15.0,3,1,3.0,3,0,5,1,5,0,12.0,0.0,1,2.0,3,0
1,25.0,0,1,31.0,1,0,2.0,4,1,1,1,4,1,22.0,0.0,1,0.0,3,0
1,10.0,1,3,22.0,3,1,3.0,4,2,3,1,5,1,19.0,1.0,1,0.0,3,0
1,1.0,1,2,14.0,1,1,3.0,4,3,1,1,2,1,13.0,1.0,1,4.0,3,0
1,0.0,1,1,6.0,2,1,2.0,4,2,1,1,7,1,22.0,2.0,1,2.0,3,0
1,0.0,1,3,9.0,4,1,3.0,3,2,5,1,2,0,18.0,0.0,1,3.0,3,0
1,8.0,1,1,15.0,2,0,3.0,4,0,3,1,2,0,20.0,3.0,1,15.0,3,0
1,5.0,0,1,6.0,2,1,3.0,3,3,1,1,1,1,12.0,1.0,1,2.0,3,0
1,0.0,1,3,10.0,3,1,2.0,4,2,5,1,2,1,12.0,1.0,1,3.0,3,0
1,22.0,1,1,6.0,0,0,2.0,3,3,5,1,3,1,16.0,0.0,1,2.0,3,0
1,0.0,0,1,10.0,2,1,2.0,4,3,1,1,1,1,17.0,0.0,1,4.0,3,0
1,5.0,0,3,11.0,2,1,2.0,3,2,4,1,2,1,14.0,2.0,1,3.0,3,0
1,8.0,1,1,31.0,0,1,3.0,4,0,4,1,4,1,16.0,2.0,1,8.0,3,0
1,26.0,1,1,29.0,2,0,3.0,3,1,1,2,7,1,18.0,3.0,1,8.0,3,0
1,16.0,0,1,6.0,2,0,2.0,3,2,1,1,5,1,13.0,1.0,1,2.0,3,0
1,20.0,1,3,8.0,3,0,2.0,3,2,1,1,1,0,22.0,3.0,1,7.0,3,0
1,10.0,0,3,25.0,1,1,2.0,3,0,4,2,2,0,13.0,0.0,1,9.0,3,0
1,23.0,0,1,8.0,2,1,3.0,3,1,5,1,2,1,11.0,0.0,1,7.0,3,0
1,12.0,1,2,8.0,2,0,2.0,4,2,1,1,9,1,11.0,1.0,1,4.0,3,0
1,1.0,1,3,11.0,1,1,3.0,3,2,1,2,2,1,14.0,0.0,1,2.0,3,0
1,16.0,1,1,14.0,2,0,2.0,3,2,4,1,5,1,21.0,1.0,1,0.0,3,0
1,9.0,1,1,20.0,2,1,3.0,3,2,1,1,1,0,17.0,2.0,1,11.0,3,0
1,20.0,1,3,8.0,2,0,3.0,4,3,1,2,2,0,18.0,0.0,1,2.0,3,0
0,0.0,1,1,9.0,2,0,2.0,3,2,3,1,1,0,19.0,1.0,1,2.0,3,1
1,15.0,1,3,20.0,1,0,3.0,4,2,3,2,8,1,17.0,1.0,1,3.0,3,0
1,30.0,1,1,11.0,0,0,2.0,4,0,4,1,3,0,13.0,1.0,1,4.0,3,0
1,8.0,1,1,27.0,2,0,2.0,3,2,1,1,2,0,25.0,0.0,1,7.0,3,0
1,22.0,1,1,14.0,4,0,2.0,3,0,4,1,5,1,11.0,0.0,1,7.0,3,0
1,4.0,0,3,26.0,3,0,2.0,3,2,3,1,2,1,13.0,1.0,1,0.0,3,0
1,9.0,1,1,13.0,4,1,3.0,3,3,1,2,3,1,18.0,1.0,1,1.0,3,0
1,11.0,1,1,6.0,0,0,3.0,3,0,5,1,2,1,13.0,4.0,1,11.0,3,0
1,13.0,1,3,16.0,3,1,3.0,4,0,4,1,3,1,12.0,0.0,1,0.0,3,0
1,0.0,0,3,6.0,1,1,2.0,4,2,5,2,2,1,12.0,0.0,1,7.0,3,0
1,4.0,1,1,18.0,1,0,2.0,3,2,1,1,1,0,11.0,6.0,1,5.0,3,0
1,13.0,0,1,15.0,1,1,2.0,3,3,4,1,9,0,14.0,0.0,1,0.0,3,0
1,5.0,1,1,9.0,1,0,3.0,3,2,5,1,2,1,12.0,1.0,1,3.0,3,0
0,0.0,1,3,9.0,2,1,2.0,4,0,1,1,2,0,11.0,3.0,1,7.0,3,1
1,6.0,1,1,6.0,2,0,2.0,4,2,1,2,1,1,14.0,1.0,1,4.0,3,0
1,18.0,0,1,10.0,2,1,2.0,3,2,4,1,2,1,12.0,1.0,1,8.0,3,0
1,8.0,1,3,24.0,1,0,2.0,3,2,3,1,2,1,16.0,1.0,1,0.0,3,0
1,25.0,1,1,6.0,2,1,3.0,3,1,1,1,3,1,15.0,0.0,1,8.0,3,0
1,26.0,1,3,8.0,1,1,2.0,3,1,3,1,7,1,13.0,11.0,1,2.0,3,0
1,3.0,1,3,14.0,4,1,3.0,3,0,3,1,6,1,11.0,2.0,1,7.0,3,0
1,11.0,0,3,16.0,0,0,2.0,3,2,1,2,2,0,13.0,1.0,1,3.0,3,0
1,8.0,1,3,9.0,2,1,3.0,3,0,1,1,7,1,13.0,0.0,1,8.0,3,0
1,9.0,0,3,14.0,0,1,2.0,3,2,1,1,5,1,13.0,1.0,1,7.0,3,0
1,6.0,0,3,23.0,2,1,2.0,3,1,3,2,2,1,11.0,0.0,1,0.0,3,0
1,6.0,1,1,19.0,2,0,2.0,3,3,1,2,4,1,18.0,1.0,1,2.0,3,0
1,23.0,1,1,6.0,1,1,3.0,3,1,1,1,10,1,22.0,0.0,1,3.0,3,0
1,14.0,0,1,15.0,1,1,3.0,3,4,3,1,3,1,15.0,0.0,1,11.0,3,0
1,18.0,0,1,29.0,2,1,2.0,3,2,5,1,2,0,15.0,1.0,1,8.0,3,0
1,20.0,1,3,10.0,2,0,2.0,3,2,1,2,2,0,17.0,1.0,1,7.0,3,0
1,23.0,1,1,30.0,2,1,3.0,3,1,3,1,4,0,18.0,1.0,1,5.0,3,0
1,19.0,1,1,13.0,1,1,3.0,3,0,3,1,7,1,13.0,1.0,1,7.0,3,0
1,0.0,1,1,23.0,1,0,2.0,4,2,3,1,2,1,15.0,0.0,1,2.0,3,0
0,0.0,1,1,20.0,4,1,2.0,4,3,4,1,2,0,24.0,1.0,1,2.0,3,1
1,4.0,0,1,6.0,2,0,3.0,3,2,5,1,2,1,12.0,1.0,1,3.0,3,0
1,0.0,0,1,11.0,2,1,3.0,3,3,1,2,2,1,15.0,0.0,1,0.0,3,0
1,27.0,1,1,23.0,0,0,2.0,3,0,3,1,9,1,11.0,0.0,1,8.0,3,0
1,8.0,1,1,31.0,1,0,2.0,3,0,3,1,2,0,11.0,0.0,1,1.0,3,0
1,21.0,1,1,12.0,2,1,3.0,4,2,3,2,3,1,13.0,0.0,1,2.0,3,0
1,14.0,1,1,13.0,1,0,2.0,3,2,3,2,7,1,14.0,2.0,1,1.0,3,0
1,0.0,1,1,8.0,2,0,2.0,3,2,1,1,1,1,18.0,2.0,1,2.0,3,0
1,8.0,1,1,16.0,4,1,2.0,3,3,1,1,2,1,20.0,0.0,1,2.0,3,0
1,0.0,1,3,11.0,3,1,2.0,3,4,3,1,7,1,13.0,0.0,1,0.0,3,0
1,30.0,1,1,8.0,2,0,3.0,4,1,1,2,4,0,13.0,4.0,1,3.0,3,0
0,0.0,1,1,17.0,1,0,3.0,5,2,4,1,6,1,15.0,1.0,1,0.0,3,1
1,28.0,0,1,24.0,1,1,3.0,3,2,4,1,4,0,14.0,2.0,1,7.0,3,0
1,14.0,0,1,13.0,2,0,2.0,5,4,3,1,2,1,15.0,5.0,1,10.0,3,0
1,11.0,1,3,9.0,2,1,2.0,3,2,1,2,9,0,12.0,1.0,1,0.0,3,0
0,0.0,0,3,35.0,1,1,3.0,5,2,5,2,9,1,18.0,1.0,1,2.0,3,1
0,15.0,1,3,8.0,3,0,2.0,5,4,1,1,2,1,15.0,3.0,1,9.0,3,1
1,23.0,0,3,6.0,2,0,3.0,3,2,3,1,1,1,12.0,0.0,1,13.0,3,0
1,12.0,0,1,28.0,1,0,2.0,3,0,5,2,2,0,13.0,1.0,1,8.0,3,0
1,18.0,1,3,17.0,2,0,2.0,3,1,1,1,4,1,13.0,0.0,1,1.0,3,0
1,5.0,0,1,35.0,1,0,3.0,3,3,3,2,10,1,12.0,6.0,1,7.0,3,0
1,26.0,0,3,8.0,3,0,2.0,4,0,4,1,3,1,12.0,5.0,1,12.0,3,0
0,0.0,1,1,21.0,4,1,2.0,3,2,3,1,8,1,14.0,0.0,1,0.0,3,1
1,1.0,1,3,16.0,1,1,3.0,3,3,4,1,2,1,22.0,0.0,1,0.0,3,0
1,23.0,1,1,8.0,1,1,3.0,3,4,3,1,3,0,15.0,4.0,1,7.0,3,0
1,10.0,1,1,9.0,4,0,2.0,3,2,4,2,4,1,15.0,1.0,1,1.0,3,0
1,13.0,1,3,32.0,3,1,3.0,3,2,5,1,2,1,14.0,3.0,1,5.0,3,0
1,19.0,1,1,6.0,1,1,2.0,3,4,1,1,10,1,15.0,1.0,1,2.0,3,0
1,27.0,1,3,8.0,2,0,2.0,4,0,3,1,7,1,11.0,6.0,1,0.0,3,0
1,9.0,1,1,18.0,1,0,2.0,4,0,1,2,1,1,11.0,5.0,1,8.0,3,0
1,28.0,0,1,8.0,1,1,2.0,4,1,5,2,8,1,15.0,0.0,1,2.0,3,0
1,16.0,1,3,31.0,1,1,3.0,4,0,1,1,6,1,13.0,1.0,1,0.0,3,0
1,19.0,1,1,14.0,2,0,3.0,4,2,5,1,9,0,23.0,1.0,1,7.0,3,0
0,0.0,0,1,30.0,0,1,3.0,4,0,5,2,2,1,12.0,1.0,1,9.0,3,1
1,0.0,1,1,6.0,1,1,2.0,4,3,5,1,2,1,16.0,1.0,1,3.0,3,0
1,3.0,1,1,26.0,4,1,2.0,3,2,5,1,1,1,15.0,0.0,1,2.0,3,0
1,11.0,1,1,23.0,2,0,3.0,4,0,3,1,1,1,18.0,1.0,1,9.0,3,0
1,13.0,1,1,26.0,0,1,3.0,3,0,1,1,5,1,20.0,3.0,1,1.0,3,0
1,0.0,0,1,14.0,2,1,2.0,5,3,3,1,2,1,19.0,1.0,1,2.0,3,0
1,1.0,1,1,16.0,4,0,2.0,3,2,3,2,4,1,13.0,0.0,1,7.0,3,0
0,7.0,1,2,6.0,1,1,3.0,4,0,5,1,10,1,14.0,2.0,1,6.0,3,1
1,6.0,1,1,11.0,2,1,2.0,4,0,1,1,5,1,15.0,1.0,1,2.0,3,0
0,0.0,1,3,10.0,0,1,2.0,3,0,5,2,1,0,22.0,2.0,1,7.0,3,1
0,0.0,0,1,35.0,1,0,2.0,4,2,3,2,2,1,22.0,2.0,1,8.0,3,1
1,7.0,0,1,9.0,2,1,2.0,3,2,1,2,1,1,17.0,1.0,1,4.0,3,0
1,10.0,1,3,16.0,2,0,2.0,4,2,1,1,3,0,14.0,1.0,1,0.0,3,0
0,0.0,1,1,10.0,0,1,2.0,3,3,1,1,2,0,15.0,4.0,1,6.0,3,1
0,0.0,1,1,31.0,1,1,2.0,4,3,4,2,5,0,20.0,1.0,1,2.0,3,1
1,15.0,1,1,8.0,1,1,2.0,3,1,5,1,1,1,17.0,0.0,1,7.0,3,0
0,13.0,0,3,6.0,4,1,2.0,3,2,3,2,4,0,14.0,1.0,1,0.0,3,1
1,6.0,0,3,13.0,2,0,1.0,3,2,4,1,1,1,17.0,0.0,1,2.0,3,0
1,18.0,0,3,15.0,2,0,3.0,4,2,3,1,2,1,13.0,4.0,1,12.0,3,0
1,25.0,1,1,5.0,2,1,2.0,3,0,4,2,8,1,19.0,2.0,1,0.0,3,0
1,11.0,1,3,16.0,3,1,3.0,4,0,3,1,1,0,14.0,1.0,1,7.0,3,0
1,1.0,1,1,9.0,1,0,3.0,3,0,4,1,1,1,17.0,0.0,1,7.0,3,0
1,19.0,1,3,9.0,3,1,2.0,3,1,3,1,4,1,12.0,0.0,1,9.0,3,0
1,11.0,1,3,8.0,3,1,2.0,3,0,4,2,8,1,16.0,1.0,1,0.0,3,0
1,16.0,0,1,33.0,2,0,2.0,3,0,5,1,9,1,11.0,1.0,1,1.0,3,0
1,13.0,1,1,20.0,1,1,2.0,4,4,3,2,2,1,15.0,3.0,1,9.0,3,0
1,12.0,0,1,15.0,2,1,3.0,3,2,4,2,10,1,15.0,1.0,1,3.0,3,0
1,9.0,0,1,24.0,2,1,3.0,3,2,1,2,3,1,20.0,0.0,1,9.0,3,0
1,1.0,1,1,8.0,2,1,3.0,4,3,4,1,1,1,17.0,0.0,1,4.0,3,0
1,8.0,0,3,17.0,3,1,2.0,3,2,1,1,2,1,11.0,1.0,1,2.0,3,0
1,7.0,0,1,8.0,2,1,3.0,3,2,3,2,3,1,11.0,1.0,1,2.0,3,0
1,2.0,0,1,16.0,2,0,3.0,3,3,4,1,1,1,14.0,0.0,1,1.0,3,0
1,15.0,1,1,35.0,1,1,2.0,5,2,1,2,5,1,19.0,1.0,1,0.0,3,0
1,2.0,1,1,14.0,1,1,3.0,4,2,1,1,2,0,15.0,1.0,1,2.0,3,0
0,0.0,1,3,15.0,3,0,3.0,3,2,5,2,4,0,17.0,0.0,1,3.0,3,1
1,14.0,1,1,18.0,2,1,2.0,3,3,1,1,4,0,11.0,1.0,1,0.0,3,0
1,10.0,1,1,31.0,1,0,2.0,4,2,1,1,8,1,13.0,1.0,1,3.0,3,0
